        time         |   x    |   y    |  cell   |      rx_level       
 2009-07-27 14:36:39 | 125680 | 420250 | KBOHBI1 | -82.909088134765625
 2008-11-11 07:18:49 | 125685 | 420085 | KBOHBI1 | -82.909088134765625
 2009-07-27 14:37:45 | 125695 | 419955 | KBOHBI1 | -81.519996643066406
 2009-07-27 14:36:38 | 125695 | 420255 | KBOHBI1 | -83.766670227050781
 2009-07-27 14:37:47 | 125700 | 419950 | KBOHBI1 |                 -82
 2008-11-11 06:56:15 | 125700 | 420085 | KBOHBI1 | -83.307693481445312
 2008-11-11 06:56:13 | 125705 | 420085 | KBOHBI1 | -81.615386962890625
 2009-07-27 14:36:37 | 125705 | 420260 | KBOHBI1 | -80.692306518554688
 2009-07-27 14:36:35 | 125705 | 420265 | KBOHBI1 | -76.777778625488281
 2009-07-27 14:36:35 | 125710 | 420275 | KBOHBI1 | -77.333335876464844
 2009-07-27 14:36:34 | 125710 | 420280 | KBOHBI1 | -80.947364807128906
 2009-07-27 14:36:32 | 125710 | 420295 | KBOHBI1 | -77.076919555664062
 2009-07-27 14:36:32 | 125710 | 420300 | KBOHBI1 | -79.272727966308594
 2009-07-27 14:36:31 | 125710 | 420325 | KBOHBI1 | -81.599998474121094
 2009-07-27 14:36:30 | 125710 | 420330 | KBOHBI1 | -84.360000610351562
 2009-07-27 14:36:28 | 125710 | 420355 | KBOHBI1 |            -78.1875
 2009-07-27 14:36:27 | 125710 | 420360 | KBOHBI1 | -76.400001525878906
 2009-07-27 14:36:27 | 125710 | 420385 | KBOHBI1 | -77.066665649414062
 2009-07-27 14:36:26 | 125710 | 420390 | KBOHBI1 |             -76.875
 2003-11-25 13:48:38 | 125715 | 419955 | KBOHBI1 | -77.400001525878906
 2003-11-25 13:49:36 | 125715 | 420310 | KBOHBI1 | -77.272727966308594
 2003-11-25 13:49:40 | 125715 | 420345 | KBOHBI1 | -76.692306518554688
 2003-11-25 13:49:44 | 125715 | 420400 | KBOHBI1 | -74.555557250976562
 2009-07-27 14:36:25 | 125715 | 420420 | KBOHBI1 | -81.476188659667969
 2009-07-27 14:36:23 | 125715 | 420450 | KBOHBI1 | -79.199996948242188
 2009-07-27 14:36:22 | 125715 | 420455 | KBOHBI1 | -75.884613037109375
 2009-07-27 14:36:21 | 125715 | 420485 | KBOHBI1 | -76.599998474121094
 2009-07-27 14:36:19 | 125715 | 420490 | KBOHBI1 | -75.458335876464844
 2009-07-27 14:36:18 | 125715 | 420515 | KBOHBI1 | -71.285713195800781
 2009-07-27 14:36:18 | 125715 | 420520 | KBOHBI1 | -73.294120788574219
 2009-07-27 14:36:17 | 125715 | 420550 | KBOHBI1 |                 -75
 2009-07-27 14:36:15 | 125715 | 420555 | KBOHBI1 |            -72.6875
 2009-06-12 14:24:31 | 125720 | 416615 | KBOHBI1 |              -84.25
 2009-06-12 14:24:32 | 125720 | 416620 | KBOHBI1 |              -83.75
 2009-07-27 14:37:48 | 125720 | 419945 | KBOHBI1 | -79.071426391601562
 2008-11-11 06:56:13 | 125720 | 420085 | KBOHBI1 | -81.545455932617188
 2003-11-25 13:49:45 | 125720 | 420435 | KBOHBI1 | -68.666664123535156
 2003-11-25 13:49:52 | 125720 | 420540 | KBOHBI1 |             -70.375
 2003-11-25 13:49:54 | 125720 | 420565 | KBOHBI1 | -79.199996948242188
 2009-07-27 14:36:15 | 125720 | 420580 | KBOHBI1 |            -76.8125
 2009-07-27 14:36:13 | 125725 | 420585 | KBOHBI1 | -75.642860412597656
 2009-03-12 14:19:11 | 125730 | 416630 | KBOHBI1 |              -85.25
 2009-06-12 14:24:33 | 125730 | 416640 | KBOHBI1 | -84.153846740722656
 2003-11-25 13:48:36 | 125730 | 419950 | KBOHBI1 |               -77.5
 2008-11-11 07:18:49 | 125730 | 420085 | KBOHBI1 | -81.133331298828125
 2003-11-25 13:49:56 | 125730 | 420595 | KBOHBI1 | -73.857139587402344
 2009-06-12 14:24:34 | 125735 | 416645 | KBOHBI1 |                 -86
 2009-07-27 14:36:12 | 125735 | 420615 | KBOHBI1 | -74.111114501953125
 2009-07-27 14:36:12 | 125740 | 420620 | KBOHBI1 |  -74.23809814453125
 2009-06-12 14:24:35 | 125745 | 416670 | KBOHBI1 |             -85.875
 2009-06-12 14:24:36 | 125745 | 416675 | KBOHBI1 |             -84.375
 2009-07-27 14:37:51 | 125745 | 419940 | KBOHBI1 | -79.314285278320312
 2008-11-11 07:18:49 | 125745 | 420085 | KBOHBI1 | -84.384613037109375
 2003-11-25 13:48:35 | 125750 | 419950 | KBOHBI1 | -78.800003051757812
 2008-11-11 06:56:09 | 125750 | 420085 | KBOHBI1 | -84.333335876464844
 2009-07-27 14:36:11 | 125750 | 420635 | KBOHBI1 | -78.888885498046875
 2009-06-12 14:24:36 | 125755 | 416700 | KBOHBI1 | -86.318183898925781
 2009-06-12 14:24:38 | 125755 | 416705 | KBOHBI1 | -88.333335876464844
 2009-07-27 14:36:09 | 125755 | 420635 | KBOHBI1 | -75.727272033691406
 2009-07-27 14:37:52 | 125765 | 419940 | KBOHBI1 | -76.866668701171875
 2008-11-11 07:18:49 | 125765 | 420085 | KBOHBI1 | -82.733329772949219
 2009-06-12 14:24:39 | 125770 | 416730 | KBOHBI1 | -86.454544067382812
 2009-06-12 14:24:40 | 125770 | 416735 | KBOHBI1 | -84.388885498046875
 2009-07-27 14:37:53 | 125770 | 419940 | KBOHBI1 | -74.705879211425781
 2009-07-27 14:36:07 | 125770 | 420630 | KBOHBI1 | -75.307693481445312
 2009-07-27 14:36:08 | 125770 | 420635 | KBOHBI1 | -78.222221374511719
 2008-11-11 06:56:07 | 125775 | 420085 | KBOHBI1 | -79.461540222167969
 2009-07-27 14:36:01 | 125775 | 420570 | KBOHBI1 | -77.777778625488281
 2009-07-27 14:36:02 | 125775 | 420575 | KBOHBI1 | -81.444442749023438
 2009-03-12 14:19:20 | 125780 | 416745 | KBOHBI1 | -87.133331298828125
 2003-11-25 13:48:32 | 125780 | 419945 | KBOHBI1 |                 -79
 2009-07-27 14:36:01 | 125780 | 420550 | KBOHBI1 |              -77.75
 2009-07-27 14:36:03 | 125780 | 420595 | KBOHBI1 | -81.571426391601562
 2009-07-27 14:36:04 | 125780 | 420600 | KBOHBI1 | -77.272727966308594
 2009-07-27 14:36:06 | 125780 | 420615 | KBOHBI1 | -76.818183898925781
 2009-07-27 14:36:07 | 125780 | 420620 | KBOHBI1 |                 -75
